ID,Código,Fecha Depósito,Nombre entidad que deposita,Texto depositado,Pólizas/Cláusulas,Temas,PDF
IDPOL00951,CAD120200199,13/10/2020,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,CLAUSULA ADICIONAL DE ROBO Y DAÑOS FISICOS PRODUCTO DEL ROBO,POL120200196,- Robo,
IDPOL00952,CAD120200198,13/10/2020,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,CLAUSULA ADICIONAL DE ROBO CON VIOLENCIA EN LAS PERSONAS,POL120200196,- Robo,
IDPOL00953,CAD120200197,13/10/2020,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,CLAUSULA ADICIONAL DE RESPONSABILIDAD CIVIL FAMILIAR,POL120200196,- Responsabilidad Civil,
IDPOL00954,POL120200196,13/10/2020,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,PÓLIZA INDIVIDUAL DE SEGURO POR PERDIDA O DAÑOS MATERIALES DE INMUEBLE Y/O CONTENIDO,"CAD120200197
 CAD120200198
 CAD120200199",- Multirriesgo,
IDPOL00955,POL120200194,6/10/2020,METLIFE CHILE SEGUROS GENERALES S.A.,PÓLIZA DE PROTECCIÓN A CLIENTES DE ENTIDAD FINANCIERA O COMERCIAL,,"- Multirriesgo
 - Otro tema
 - Robo",
IDPOL00956,POL120200191,6/10/2020,ASSURANT CHILE COMPAÑIA DE SEGUROS GENERALES S.A.,Póliza de Reparaciones de Bienes Electrónicos.,,- Varios Seg. Generales,
IDPOL00957,POL220200190,2/10/2020,ASOCIACION DE ASEGURADORES DE CHILE A.G.,"SEGURO COLECTIVO TEMPORAL DE VIDA
 PARA FUNCIONARIOS DE DEL SISTEMA DE SALUD DE LAS FUERZAS ARMADAS Y DE LAS FUERZAS DE ORDEN Y SEGURIDAD PÚBLICA
 EN CASOS DE COVID 19",,- Vida,
IDPOL00958,CAD220200189,2/10/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLAUSULA DE RENTA ANUAL POR FALLECIMIENTO,POL220170060,- Vida,
IDPOL00959,CAD220200188,2/10/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLAUSULA DE PAGO MENSUAL EN CASO DE INCAPACIDAD,POL220170060,- Vida,
IDPOL00960,CAD220200187,2/10/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLAUSULA DE INVALIDEZ ACCIDENTAL,POL220170060,- Vida,
IDPOL00961,CAD220200186,2/10/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLAUSULA DE MUERTE ACCIDENTAL,POL220170060,- Vida,
IDPOL00962,CAD220200185,2/10/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLAUSULA DE PAGO ANTICIPADO DEL CAPITAL ASEGURADO EN CASO DE INVALIDEZ PERMANENTE 80%,POL220170060,- Vida,
IDPOL00963,CAD220200184,2/10/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLAUSULA DE PAGO ANTICIPADO DEL CAPITAL ASEGURADO EN CASO DE INVALIDEZ PERMANENTE DOS TERCIOS,POL220170060,- Vida,
IDPOL00964,CAD220200183,2/10/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLAUSULA DE PAGO ANTICIPADO DEL CAPITAL ASEGURADO EN CASO DE INVALIDEZ PERMANENTE DOS TERCIOS,POL220170060,- Vida,
IDPOL00965,CAD220200182,2/10/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLÁUSULA DE ENFERMEDADES GRAVES,POL220170060,- Vida,
IDPOL00966,CAD320200181,2/10/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLÁUSULA ADICIONAL POR CUOTA MORTUORIA,POL220170060,- Asistencia Vida,
IDPOL00967,CAD120200180,1/10/2020,SEGUROS GENERALES SURAMERICANA S.A.,CLAUSULA ADICIONAL DE ROBO DE ACCESORIOS,"POL120200019
 POL120210020",- Vehiculos Motorizados,
IDPOL00968,CAD120200179,1/10/2020,SEGUROS GENERALES SURAMERICANA S.A.,CLAUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR LA PROPIA CARGA,"POL120200019
 POL120210020",- Vehiculos Motorizados,
IDPOL00969,CAD120200178,1/10/2020,SEGUROS GENERALES SURAMERICANA S.A.,CLAUSULA ADICIONAL DE DAÑOS A TERCEROS CAUSADOS POR LA PROPIA CARGA,"POL120200019
 POL120210020",- Vehiculos Motorizados,
IDPOL00970,CAD120200177,1/10/2020,SEGUROS GENERALES SURAMERICANA S.A.,CLAUSULA ADICIONAL DE DAÑOS A TERCEROS CAUSADOS POR LA PROPIA CARGA,"POL120200019
 POL120210020",- Vehiculos Motorizados,
IDPOL00971,POL120200174,22/9/2020,CHUBB SEGUROS CHILE S.A.,SEGURO RESPONSABILIDAD CIVIL PARA INSTITUCIONES MÉDICAS,,- Responsabilidad Civil,
IDPOL00972,POL120200173,17/9/2020,SOUTHBRIDGE COMPAÑIA DE SEGUROS GENERALES S.A.,PÓLIZA DE SEGURO DE INCENDIO PARA RIESGOS COMERCIALES (PYME),,- Incendio,
IDPOL00973,POL120200172,17/9/2020,SOUTHBRIDGE COMPAÑIA DE SEGUROS GENERALES S.A.,POLIZA DE PERJUICIOS POR PARALIZACION,,- Varios Seg. Generales,
IDPOL00974,POL120200171,17/9/2020,SOUTHBRIDGE COMPAÑIA DE SEGUROS GENERALES S.A.,PÓLIZA DE SEGURO DE INCENDIO PARA RIESGOS COMERCIALES (PYME),,- Incendio,
IDPOL00975,CAD120200169,11/9/2020,SEGUROS GENERALES SURAMERICANA S.A.,"CLÁUSULA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES A CONSECUENCIA DIRECTA DE HUELGA, SAQUEO, ACTOS MALICIOSOS, CONMOCIÓN CIVIL O DESORDEN POPULAR","POL120130161
 POL120130738
 POL120130911
 POL120131181
 POL120160008
 POL120160201
 POL120170121
 POL120220048",- Incendio,
IDPOL00976,POL120200168,10/9/2020,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO DE RESPONSABILIDAD CIVIL PROFESIONAL,,- Responsabilidad Civil,
IDPOL00977,POL320200167,9/9/2020,SEGUROS VIDA SECURITY PREVISION S.A.,PÓLIZA DE PRESTACIONES MÉDICAS,,- Salud,
IDPOL00978,POL120200166,27/8/2020,BCI SEGUROS GENERALES S.A.,PÓLIZA PROTECCIÓN PERSONAL,,- Multirriesgo,
IDPOL00979,CAD120200165,27/8/2020,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,CLÁUSULA ADICIONAL DE ROBO DEL TERMINAL DE PUNTO DE VENTA (POS),POL120200163,- Robo,
IDPOL00980,CAD120200164,27/8/2020,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,CLÁUSULA ADICIONAL DE ROBO DEL TERMINAL DE PUNTO DE VENTA (POS),POL120200162,- Robo,
IDPOL00981,POL120200163,27/8/2020,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,PÓLIZA INDIVIDUAL DE SEGURO DE PERDIDA DE BENEFICIO CAUSADA POR DAÑOS O POR LUTO,CAD120200165,- Otro tema,
IDPOL00982,POL120200162,27/8/2020,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,"PÓLIZA INDIVIDUAL DE SEGURO DE PÉRDIDA DE INGRESOS PARA TRABAJADORES INDEPENDIENTES POR INCAPACIDAD ACCIDENTAL, EN DETERMINADOS CASOS, Y POR HOSPITALIZACIÓN POR ACCIDENTE",CAD120200164,- Otro tema,
IDPOL00983,POL120200161,24/8/2020,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO PROTECCIÓN PATRIMONIAL,CAD320200084,- Robo,
IDPOL00984,POL320200160,20/8/2020,SOUTHBRIDGE COMPAÑIA DE SEGUROS GENERALES S.A.,PÓLIZA DE ACCIDENTES PERSONALES,,- Asistencia Generales,
IDPOL00985,CAD120200159,17/8/2020,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE CONSTRUCCION DE CONDUCTOS (TUBERIAS, CABLES SUBTERRANEOS)",POL120200141,- Multirriesgo,
IDPOL00986,CAD120200158,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE GASTOS POR FLETE AEREO,POL120200141,- Multirriesgo,
IDPOL00987,CAD120200157,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE HUELGA Y MOTIN,POL120200141,- Multirriesgo,
IDPOL00988,CAD120200156,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE BIENES EXISTENTES,POL120200141,- Multirriesgo,
IDPOL00989,CAD120200155,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE EQUIPO DE CONTRATISTAS,POL120200141,- Multirriesgo,
IDPOL00990,CAD120200154,17/8/2020,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL RELATIVA A MEDIDAS DE SEGURIDAD EN CASO DE PRECIPITACIONES, AVENIDAS E INUNDACION",POL120200141,- Multirriesgo,
IDPOL00991,CAD120200153,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE ESTRUCTURAS EN ZONAS SISMICAS,POL120200141,- Otro tema,
IDPOL00992,CAD120200152,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE ACTOS TERRORISTAS,POL120200141,- Incendio,
IDPOL00993,CAD120200151,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE CAMINOS PROVISIONALES DE ACCESO,POL120200141,- Multirriesgo,
IDPOL00994,CAD120200150,17/8/2020,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE GASTOS ADICIONALES DE HORAS EXTRAS, TRABAJOS EN LA NOCHE O EN DIAS DE FIESTA, FLETE EXPRESO",POL120200141,- Multirriesgo,
IDPOL00995,CAD120200149,17/8/2020,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE GASTOS ADICIONALES DE HORAS EXTRAS, TRABAJOS EN LA NOCHE O EN DIAS DE FIESTA, FLETE EXPRESO",POL120200141,- Multirriesgo,
IDPOL00996,CAD120200148,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE MANTENIMIENTO AMPLIADO,POL120200141,- Multirriesgo,
IDPOL00997,CAD120200147,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE CABLES O TUBERIAS SUBTERRANEOS EXISTENTES,POL120200141,- Multirriesgo,
IDPOL00998,CAD120200146,17/8/2020,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INSTALACIONES DE OBRA,POL120200141,- Multirriesgo,
IDPOL00999,CAD120200145,17/8/2020,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE MEDIDAS DE PREVENCION DE INCENDIO,POL120200141,- Multirriesgo,
IDPOL01000,CAD120200144,17/8/2020,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE MEDIDAS DE PREVENCION DE INCENDIO,POL120200141,- Multirriesgo,
IDPOL01001,CAD120200143,17/8/2020,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL RESTRICTIVA DE BIENES ALMACENADOS,POL120200141,- Multirriesgo,
IDPOL01002,CAD120200142,17/8/2020,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL RESTRICTIVA DE BIENES ALMACENADOS,POL120200141,- Multirriesgo,
IDPOL01003,POL120200141,17/8/2020,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO PARA TODO RIESGO DE CONSTRUCCION,"CAD120200142
 CAD120200143
 CAD120200144
 CAD120200145
 CAD120200146
 CAD120200147
 CAD120200148
 CAD120200149
 CAD120200150
 CAD120200151
 CAD120200152
 CAD120200153
 CAD120200154
 CAD120200155
 CAD120200156
 CAD120200157
 CAD120200158
 CAD120200159",- Multirriesgo,
IDPOL01004,POL220200140,15/8/2020,BICE VIDA COMPAÑIA DE SEGUROS S.A.,PÓLIZA DE SEGURO INDIVIDUAL DE ASISTENCIA QUE CUBRE GASTOS GENERADOS POR EL DECESO DEL ASEGURADO,"CAD220220042
 CAD320190160","- Asistencia Vida
 - Vida",
IDPOL01005,POL120200139,13/8/2020,CHUBB SEGUROS CHILE S.A.,Póliza de Responsabilidad Civil Médica para Instituciones,,- Responsabilidad Civil,
IDPOL01006,POL320200138,13/8/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,PÓLIZA DE SEGURO DE FALLECIMIENTO ACCIDENTAL CON CUENTA DE CAPITALIZACIÓN Y AHORRO,"CAD220170015
 CAD320190084
 CAD320200040",- Accidentes Personales,
IDPOL01007,POL220200135,12/8/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,PÓLIZA DE SEGURO DE FALLECIMIENTO ACCIDENTAL CON CUENTA DE CAPITALIZACIÓN Y AHORRO,"CAD220170015
 CAD320190084
 CAD320200040",- Accidentes Personales,
IDPOL01008,POL220200134,12/8/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,"PÓLIZA DE SEGURO TEMPORAL DE VIDA CON CUENTA DE CAPITALIZACIÓN Y
 AHORRO","CAD220170015
 CAD320190084
 CAD320200040",- Vida,
IDPOL01009,POL220200133,12/8/2020,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO DE VIDA CON PRIMAS VARIABLES VINCULADO A TASAS DE INTERÉS,CAD220130674,- Vida Flexible,
IDPOL01010,POL220200132,12/8/2020,BICE VIDA COMPAÑIA DE SEGUROS S.A.,"PÓLIZA DE SEGURO COLECTIVO DE ASISTENCIA QUE CUBRE GASTOS
 GENERADOS POR EL DECESO DEL ASEGURADO",CAD320190160,"- Asistencia Vida
 - Vida",
IDPOL01011,POL320200131,11/8/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,"PÓLIZA DE SEGURO DE ENFERMEDADES GRAVES CON CUENTA DE
 CAPITALIZACIÓN Y AHORRO","CAD320190084
 CAD320200087",- Salud,
IDPOL01012,POL220200129,7/8/2020,BICE VIDA COMPAÑIA DE SEGUROS S.A.,PÓLIZA DE SEGURO DE VIDA INDIVIDUAL CON AHORRO,CAD320160238,- Vida Flexible,
IDPOL01013,CAD120200127,24/7/2020,SEGUROS GENERALES SURAMERICANA S.A.,"CLÁUSULA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES A CONSECUENCIA DIRECTA DE HUELGA, SAQUEO, ACTOS MALICIOSOS, CONMOCIÓN CIVIL O DESORDEN POPULAR","POL120130161
 POL120130738
 POL120130911
 POL120131181
 POL120160008
 POL120160201
 POL120170121
 POL120220048",- Incendio,
IDPOL01014,POL120200126,22/7/2020,ORION SEGUROS GENERALES S.A.,Póliza de Seguro de Responsabilidad Civil,,- Responsabilidad Civil,
IDPOL01015,CAD320200125,22/7/2020,SEGUROS VIDA SECURITY PREVISION S.A.,CLÁUSULA ADICIONAL DE INCAPACIDAD PERMANENTE POR ACCIDENTE,POL220200123,- Accidentes Personales,
IDPOL01016,CAD320200124,22/7/2020,SEGUROS VIDA SECURITY PREVISION S.A.,CLÁUSULA ADICIONAL DE MUERTE ACCIDENTAL,POL220200123,- Accidentes Personales,
IDPOL01017,POL220200123,22/7/2020,SEGUROS VIDA SECURITY PREVISION S.A.,POLIZA COLECTIVA TEMPORAL DE VIDA CON AJUSTE DE CAPITAL,"CAD320200124
 CAD320200125",- Vida,
IDPOL01018,POL320200121,15/7/2020,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,SEGURO DE INDEMNIZACIÓN ONCOLÓGICA,,- Salud,
IDPOL01019,POL320200120,15/7/2020,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,SEGURO PARA ENFERMEDADES GRAVES,,- Salud,
IDPOL01020,CAD320200119,13/7/2020,CHUBB SEGUROS CHILE S.A.,Cláusula adicional de Gastos por Hospitalización a Causa de Accidente o Enfermedad con o sin Convalecencia.,POL320170243,- Salud,
IDPOL01021,POL220200118,9/7/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE VIDA FLEXIBLE CON FONDOS DE INVERSIÓN,"CAD220150739
 CAD220150839
 CAD220160354
 CAD320150737
 CAD320150743
 CAD320150840
 CAD320190156
 CAD320190157
 CAD320190158",- Vida Flexible,
IDPOL01022,CAD120200116,7/7/2020,SEGUROS GENERALES SURAMERICANA S.A.,CLAUSULA ADICIONAL DE ASISTENCIA PYME EMPRENDEDOR PLUS,POL120130705,- Asistencia Generales,
IDPOL01023,POL120200115,6/7/2020,SEGUROS GENERALES SURAMERICANA S.A.,PÓLIZA DE GARANTÍA EXTENDIDA AVERÍA MECÁNICA,,- Vehiculos Motorizados,
IDPOL01024,CAD320200114,6/7/2020,OHIO NATIONAL SEGUROS DE VIDA S.A.,CLAUSULA DE MUERTE ACCIDENTAL. AUTORIZADA POR RESOLUCION N°160 DE 02/06/2014.,POL220200110,"- Ahorro Previ Voluntario (APV)
 - Vida",
IDPOL01025,CAD320200113,6/7/2020,OHIO NATIONAL SEGUROS DE VIDA S.A.,"CLAUSULA PAGO ANTICIPADO DEL MONTO POR FALLECIMIENTO
 EN CASO DE INVALIDEZ
 TOTAL Y PERMANENTE DOS TERCIOS. AUTORIZADA POR RESOLUCION N°3203 DE 26/06/2020 COMO PLAN APV",POL220200110,"- Ahorro Previ Voluntario (APV)
 - Vida",
IDPOL01026,POL220200110,2/7/2020,OHIO NATIONAL SEGUROS DE VIDA S.A.,SEGURO DE VIDA FLEXIBLE CON AHORRO PREVISIONAL VOLUNTARIO CON RENTABILIDAD VARIABLE,"CAD220140289
 CAD320200113
 CAD320200114","- Ahorro Previ Voluntario (APV)
 - Vida",
IDPOL01027,CAD220200109,30/6/2020,SEGUROS DE VIDA SURAMERICANA S.A.,CLAUSULA ADICIONAL DE HOSPITALIZACIÓN POR ACCIDENTE O ENFERMEDAD,POL220190179,- Otro tema,
IDPOL01028,CAD220200108,30/6/2020,SEGUROS DE VIDA SURAMERICANA S.A.,CLAUSULA ADICIONAL DE HOSPITALIZACIÓN POR ACCIDENTE O ENFERMEDAD,POL220190179,- Otro tema,
IDPOL01029,CAD320200107,30/6/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLÁUSULA DE COBERTURA DENTAL,"POL320200069
 POL320200074
 POL320220180
 POL320250049
 POL320250087",- Salud,
IDPOL01030,CAD320200106,30/6/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,EXONERACIÓN DE PAGO DE PRIMAS POR FALLECIMIENTO DEL ASEGURADO TITULAR,"POL320200069
 POL320200074
 POL320220180
 POL320250049
 POL320250087",- Salud,
IDPOL01031,POL120200104,23/6/2020,ASOCIACION DE ASEGURADORES DE CHILE A.G.,PÓLIZA DE SEGURO DE GARANTÍA A PRIMER REQUERIMIENTO PARA CIERRE DE FAENAS MINERAS,,- Garantías y Fidelidad,
IDPOL01032,POL320200103,19/6/2020,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA SEGURO DE SALUD,,- Salud,
IDPOL01033,CAD320200102,19/6/2020,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLAUSULA ADICIONAL DE MUERTE ACCIDENTAL,POL220200101,- Accidentes Personales,
IDPOL01034,POL220200101,19/6/2020,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO DE VIDA,"CAD220250086
 CAD320200102",- Vida,
IDPOL01035,POL120200100,19/6/2020,BCI SEGUROS GENERALES S.A.,CONDICIONES GENERALES DE SEGUROS PARA PARA BICICLETAS,,- Varios Seg. Generales,
IDPOL01036,CAD220200095,15/6/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLÁUSULA ADICIONAL POR GASTOS FUNERARIOS,POL320130102,- Vida,
IDPOL01037,POL120200094,12/6/2020,UNNIO SEGUROS GENERALES S.A.,PÓLIZA DE SEGURO DE CUMPLIMIENTO PARA CONTRATOS DE ARRENDAMIENTO,,- Otro tema,
IDPOL01038,POL220200093,11/6/2020,ASOCIACION DE ASEGURADORES DE CHILE A.G.,"SEGURO COLECTIVO TEMPORAL DE VIDA
 PARA FUNCIONARIOS DEL SERVICIO MÉDICO LEGAL
 EN CASOS DE COVID 19",,- Vida,
IDPOL01039,POL220200092,29/5/2020,ASOCIACION DE ASEGURADORES DE CHILE A.G.,"SEGURO COLECTIVO TEMPORAL DE VIDA
 PARA FUNCIONARIOS DE ATENCIÓN PRIMARIA DE SALUD MUNICIPAL
 EN CASOS DE COVID 19",,- Vida,
IDPOL01040,POL220200091,29/5/2020,ASOCIACION DE ASEGURADORES DE CHILE A.G.,"SEGURO COLECTIVO TEMPORAL DE VIDA
 PARA FUNCIONARIOS DE LA SALUD PÚBLICA
 EN CASOS DE COVID 19",,- Vida,
IDPOL01041,POL320200090,25/5/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,"SEGURO DE REEMBOLSO DE GASTOS MÉDICOS PARA TRATAMIENTO
 ONCOLÓGICO",,- Salud,
IDPOL01042,POL120200089,20/5/2020,SEGUROS GENERALES SURAMERICANA S.A.,PÓLIZA DE SEGURO VEHÍCULOS,,- Vehiculos Motorizados,
IDPOL01043,CAD120200088,20/5/2020,LIBERTY COMPAÑIA DE SEGUROS GENERALES S.A.,CLÁUSULA DE INCENDIO Y DAÑOS MATERIALES A CONSECUENCIA DIRECTA DE ACTOS TERRORISTAS,POL120130161,- Incendio,
IDPOL01044,CAD320200087,20/5/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,CLAUSULA DE MUERTE ACCIDENTAL,"POL320190071
 POL320200131",- Accidentes Personales,
IDPOL01045,CAD120200086,13/5/2020,CHUBB SEGUROS CHILE S.A.,Cláusula adicional de Asistencia Digital,POL120200080,- Asistencia Generales,
IDPOL01046,CAD320200084,11/5/2020,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE MUERTE ACCIDENTAL E INVALIDEZ TOTAL PERMANENTE 80% POR ACCIDENTE,"POL120200082
 POL120200161",- Accidentes Personales,
IDPOL01047,CAD120200083,8/5/2020,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE MUERTE ACCIDENTAL E INVALIDEZ TOTAL PERMANENTE 80% POR ACCIDENTE,POL120200082,- Robo,
IDPOL01048,POL120200082,8/5/2020,COMPAÑIA DE SEGUROS GENERALES CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO PROTECCIÓN PATRIMONIAL,"CAD120200083
 CAD320200084",- Robo,
IDPOL01049,POL120200081,5/5/2020,CHUBB SEGUROS CHILE S.A.,"PÓLIZA DE SEGURO INTEGRAL PARA ROBO, HURTO O EXTRAVIO DE CHEQUES",,- Robo,
IDPOL01050,POL120200080,5/5/2020,CHUBB SEGUROS CHILE S.A.,SEGURO DE ROBO Y UTILIZACION FORZADA DE BILLETERA DIGITAL,CAD120200086,- Robo,
IDPOL01051,POL120200079,5/5/2020,CHUBB SEGUROS CHILE S.A.,SEGURO DE APOYO AL ROBO,,- Robo,
IDPOL01052,POL120200078,5/5/2020,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE ASISTENCIA EN CASO DE ROBO,,- Robo,
IDPOL01053,POL120200077,5/5/2020,CHUBB SEGUROS CHILE S.A.,POLIZA DE ASISTENCIA Y ORIENTACIÓN LEGAL,,- Asistencia Generales,
IDPOL01054,POL120200076,5/5/2020,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGURO DE ASISTENCIA MEDICA,,- Asistencia Generales,
IDPOL01055,POL120200075,5/5/2020,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGURO DE PROTECCION PATRIMONIAL,CAD120200207,- Robo,
IDPOL01056,POL320200074,2/5/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,"CAD320200106
 CAD320200107",- Salud,
IDPOL01057,POL320200069,28/4/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,"CAD320200106
 CAD320200107",- Salud,
IDPOL01058,POL120200068,27/4/2020,CHUBB SEGUROS CHILE S.A.,SEGURO FULL PROTECCIÓN,,- Robo,
IDPOL01059,POL320200067,20/4/2020,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO COMPLEMENTARIO DE SALUD AMBULATORIO,,- Salud,
IDPOL01060,CAD120200066,13/4/2020,FID CHILE SEGUROS GENERALES S.A.,CLAUSULA ADICIONAL DE DEFENSA PENAL Y CONSTITUCIÓN DE FIANZAS,POL120130781,- Vehiculos Motorizados,
IDPOL01061,CAD120200065,13/4/2020,FID CHILE SEGUROS GENERALES S.A.,CLAUSULA ADICIONAL DE DAÑOS A TERCEROS CAUSADOS POR LA CARGA,POL120130781,- Vehiculos Motorizados,
IDPOL01062,POL320200059,7/4/2020,METLIFE CHILE SEGUROS DE VIDA S.A.,Póliza Seguro Complementario de Salud,,- Salud,
IDPOL01063,POL120200058,31/3/2020,METLIFE CHILE SEGUROS GENERALES S.A.,PÓLIZA DE SEGURO MULTIRRIESGOS HOGAR,,"- Incendio
 - Multirriesgo
 - Robo",
IDPOL01064,POL220200056,24/3/2020,SEGUROS DE VIDA SURA S.A.,SEGURO DE VIDA INDIVIDUAL CON AHORRO,"CAD220210191
 CAD220250029",- Vida,
IDPOL01065,CAD120200055,23/3/2020,SEGUROS GENERALES SURAMERICANA S.A.,CLAUSULA ADICIONAL DE EXTENSION DE RESPONSABILIDAD CIVIL PARA CICLOS,POL120200054,- Vehiculos Motorizados,
IDPOL01066,POL120200054,23/3/2020,SEGUROS GENERALES SURAMERICANA S.A.,POLIZA DE INTEGRAL PARA CICLOS Y SUS OCUPANTES,CAD120200055,- Vehiculos Motorizados,
IDPOL01067,POL320200053,17/3/2020,METLIFE CHILE SEGUROS GENERALES S.A.,SEGURO DE ACCIDENTES PERSONALES,,"- Accidentes Personales
 - Salud",
IDPOL01068,POL120200052,12/3/2020,METLIFE CHILE SEGUROS GENERALES S.A.,RESPONSABILIDAD CIVIL PROVENIENTE DE DAÑOS Y PERJUICIOS CAUSADOS POR BIENES MATERIALES ASEGURADOS,,"- Otro tema
 - Responsabilidad Civil",
IDPOL01069,CAD320200051,11/3/2020,CHILENA CONSOLIDADA SEGUROS DE VIDA S.A.,CLAUSULA PAGO ANTICIPADO EN CASO DE INVALIDEZ DOS TERCIOS,POL220140283,- Accidentes Personales,
IDPOL01070,CAD320200050,11/3/2020,CHILENA CONSOLIDADA SEGUROS DE VIDA S.A.,CLAUSULA DE MUERTE ACCIDENTAL,POL220140283,- Accidentes Personales,
IDPOL01071,POL120200049,10/3/2020,MAPFRE COMPAÑIA DE SEGUROS GENERALES DE CHILE S.A.,PÓLIZA DE EXTENSIÓN DE GARANTÍA PARA VEHÍCULOS,,- Varios Seg. Generales,
IDPOL01072,CAD120200048,5/3/2020,FID CHILE SEGUROS GENERALES S.A.,Clausula Adicional de Perjuicio por Paralización por Perdida Total del Vehículo asegurado,"POL120130368
 POL120200046",- Vehiculos Motorizados,
IDPOL01073,CAD120200047,4/3/2020,FID CHILE SEGUROS GENERALES S.A.,CLAUSULA ADICIONAL PÓLIZA MULTIRIESGO PARA VEHÍCULOS MOTORIZADOS Y OTROS,POL120200046,"- Multirriesgo
 - Vehiculos Motorizados",
